grower_id,state,district,tehsil,language,device_type,grower_age,gender,grower_crop_calendar,product_scan,product_name,product_scan_datetime,grower_farm_size,offline_campaign_attended,campaign_attendance_date,crop,sowing_start,harvest_start,tillering_date,flowering_date,relevant_product,territory_id,rep_id,wa_messages_sent,wa_open_count,wa_click_count,wa_delivered_count,wa_last_sent_date,wa_first_sent_date,wa_ever_opened,wa_ever_clicked,wa_open_rate,wa_click_rate,rep_total_visits,rep_retailer_meetings,rep_grower_meetings,rep_campaigns_conducted,rep_last_visit_date,avg_stock_qty,min_stock_qty,retailers_with_stock,total_retailers,out_of_stock_count,pct_retailers_stocked,stock_status
GRW_00873,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T144,Hindi,smartphone,35,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",0,,,1.64,0,,mustard,2025-10-15,2026-02-15,,2026-01-20,Score 250 EC,TER_0438,REP_0438,1.0,0.0,0.0,1.0,2026-03-14,2026-03-14,0.0,0.0,0.0,0.0,10,6,3,1,2026-03-22,41.0,38.0,3.0,3.0,0.0,1.0,healthy
GRW_00874,Rajasthan,Bikaner,Bikaner_T035,Hindi,unknown,22,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",0,,,2.1,1,2025-11-06,chickpea,2025-10-20,2026-03-01,,,Actara 25 WG,TER_0140,REP_0140,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,55,22,16,17,2026-03-12,0.0,,,,0.0,0.0,out_of_stock
GRW_00875,Uttar Pradesh,Meerut,Meerut_T125,Hindi,smartphone,28,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""potato"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-05""}, ""harvest"": {""start"": ""2026-01-20"", ""end"": ""2026-03-10""}, ""stages"": []}",0,,,1.16,0,,potato,2025-10-15,2026-01-20,,,Kavach 75 WP,TER_0426,REP_0426,1.0,0.0,0.0,1.0,2026-01-14,2026-01-14,0.0,0.0,0.0,0.0,70,24,20,26,2026-03-29,8.75,0.0,3.0,4.0,1.0,0.75,healthy
GRW_00876,Punjab,Patiala,Patiala_T066,Punjabi,keypad,50,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.64,1,2026-03-13,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0256,REP_0256,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,63,23,18,22,2026-03-15,47.333333333333336,27.0,3.0,3.0,0.0,1.0,healthy
GRW_00877,West Bengal,Nadia,Nadia_T033,Bengali,smartphone,51,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,2.88,1,2025-11-18,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0125,REP_0125,1.0,1.0,0.0,1.0,2025-11-03,2025-11-03,1.0,0.0,1.0,0.0,46,18,12,16,2026-03-01,3.0,3.0,1.0,1.0,0.0,1.0,healthy
GRW_00878,Bihar,Muzaffarpur,Muzaffarpur_T149,Hindi,unknown,30,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,4.21,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0490,REP_0490,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,31,14,6,11,2026-03-01,130.0,130.0,1.0,1.0,0.0,1.0,healthy
GRW_00879,Punjab,Amritsar,Amritsar_T010,Punjabi,keypad,42,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.93,1,2026-02-17,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0032,REP_0032,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,94,43,23,28,2026-03-29,106.0,59.0,3.0,3.0,0.0,1.0,healthy
GRW_00880,Maharashtra,Jalgaon,Jalgaon_T017,Marathi,smartphone,41,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",1,Kavach 75 WP,2026-02-17 17:06:02,1.6,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0038,REP_0038,1.0,0.0,0.0,1.0,2026-02-14,2026-02-14,0.0,0.0,0.0,0.0,68,26,18,24,2026-03-29,59.0,27.0,3.0,3.0,0.0,1.0,healthy
GRW_00881,Uttar Pradesh,Meerut,Meerut_T085,Hindi,keypad,60,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""barley"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-10"", ""end"": ""2026-04-05""}, ""stages"": []}",0,,,1.64,1,2025-12-16,barley,2025-11-01,2026-03-10,,,Tilt 250 EC,TER_0294,REP_0294,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,71,36,12,23,2026-03-22,0.0,,,,0.0,0.0,out_of_stock
GRW_00882,Punjab,Bathinda,Bathinda_T108,Punjabi,smartphone,43,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,0.88,1,2026-03-18,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0319,REP_0319,1.0,1.0,0.0,1.0,2025-11-14,2025-11-14,1.0,0.0,1.0,0.0,35,12,6,17,2026-03-21,0.0,,,,0.0,0.0,out_of_stock
GRW_00883,Karnataka,Kalaburagi,Kalaburagi_T077,Kannada,smartphone,32,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.62,1,2026-01-29,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0283,REP_0283,1.0,0.0,0.0,1.0,2025-12-13,2025-12-13,0.0,0.0,0.0,0.0,66,22,12,32,2026-03-15,71.33333333333333,37.0,3.0,3.0,0.0,1.0,healthy
GRW_00884,Madhya Pradesh,Indore,Indore_T111,Hindi,keypad,34,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",0,,,2.91,1,2025-10-07,mustard,2025-10-15,2026-02-15,,2026-01-20,Score 250 EC,TER_0386,REP_0386,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,53,15,17,21,2026-03-22,103.5,69.0,2.0,2.0,0.0,1.0,healthy
GRW_00885,Gujarat,Rajkot,Rajkot_T092,Gujarati,smartphone,61,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.64,1,2026-02-08,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0387,REP_0387,1.0,0.0,0.0,1.0,2026-01-21,2026-01-21,0.0,0.0,0.0,0.0,21,7,8,6,2026-03-04,39.5,0.0,1.0,2.0,1.0,0.5,watch
GRW_00886,Rajasthan,Sikar,Sikar_T107,Hindi,smartphone,42,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.45,1,2026-03-16,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0340,REP_0340,1.0,1.0,0.0,1.0,2026-03-09,2026-03-09,1.0,0.0,1.0,0.0,80,32,21,27,2026-03-20,102.0,31.0,3.0,3.0,0.0,1.0,healthy
GRW_00887,Karnataka,Vijayapura,Vijayapura_T145,Kannada,smartphone,41,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,2.45,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0491,REP_0491,1.0,0.0,0.0,1.0,2026-03-24,2026-03-24,0.0,0.0,0.0,0.0,37,15,3,19,2026-03-15,82.66666666666667,0.0,2.0,3.0,1.0,0.6666666666666666,watch
GRW_00888,Madhya Pradesh,Ujjain,Ujjain_T054,Hindi,keypad,22,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",0,,,1.25,0,,mustard,2025-10-15,2026-02-15,,2026-01-20,Score 250 EC,TER_0153,REP_0153,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,33,11,8,14,2026-03-29,39.25,1.0,4.0,4.0,0.0,1.0,healthy
GRW_00889,Maharashtra,Jalgaon,Jalgaon_T062,Marathi,smartphone,45,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""safflower"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-05""}, ""harvest"": {""start"": ""2026-02-20"", ""end"": ""2026-03-25""}, ""stages"": []}",0,,,2.15,1,2025-10-16,safflower,2025-10-15,2026-02-20,,,Score 250 EC,TER_0203,REP_0203,1.0,0.0,0.0,1.0,2025-10-14,2025-10-14,0.0,0.0,0.0,0.0,31,11,10,10,2026-03-12,13.333333333333334,2.0,3.0,3.0,0.0,1.0,healthy
GRW_00890,Maharashtra,Amravati,Amravati_T067,Marathi,smartphone,39,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,5.56,1,2026-01-15,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0215,REP_0215,1.0,0.0,0.0,1.0,2025-12-01,2025-12-01,0.0,0.0,0.0,0.0,65,25,15,25,2026-03-29,40.5,15.0,2.0,2.0,0.0,1.0,healthy
GRW_00891,Madhya Pradesh,Indore,Indore_T034,Hindi,smartphone,64,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,2.53,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0122,REP_0122,1.0,0.0,0.0,1.0,2025-12-06,2025-12-06,0.0,0.0,0.0,0.0,24,5,9,10,2026-01-18,62.0,62.0,1.0,1.0,0.0,1.0,healthy
GRW_00892,Punjab,Ludhiana,Ludhiana_T150,Punjabi,smartphone,52,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",1,Score 250 EC,2026-03-07 07:17:25,1.16,1,2026-03-01,chickpea,2025-10-20,2026-03-01,,,Actara 25 WG,TER_0480,REP_0480,1.0,1.0,0.0,1.0,2025-11-07,2025-11-07,1.0,0.0,1.0,0.0,71,31,14,26,2026-03-28,83.5,52.0,2.0,2.0,0.0,1.0,healthy
GRW_00893,Punjab,Ludhiana,Ludhiana_T112,Punjabi,smartphone,34,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.48,1,2025-12-27,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0381,REP_0381,1.0,0.0,0.0,1.0,2025-10-06,2025-10-06,0.0,0.0,0.0,0.0,59,27,13,19,2026-03-29,0.0,,,,0.0,0.0,out_of_stock
GRW_00894,Madhya Pradesh,Indore,Indore_T059,Hindi,smartphone,30,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,2.39,1,2026-03-08,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0221,REP_0221,1.0,0.0,0.0,1.0,2025-11-29,2025-11-29,0.0,0.0,0.0,0.0,93,43,22,28,2026-03-29,37.0,37.0,1.0,1.0,0.0,1.0,healthy
GRW_00895,Uttar Pradesh,Varanasi,Varanasi_T013,Hindi,smartphone,35,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""potato"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-05""}, ""harvest"": {""start"": ""2026-01-20"", ""end"": ""2026-03-10""}, ""stages"": []}",0,,,0.45,0,,potato,2025-10-15,2026-01-20,,,Kavach 75 WP,TER_0036,REP_0036,1.0,1.0,0.0,1.0,2026-01-23,2026-01-23,1.0,0.0,1.0,0.0,28,16,9,3,2025-12-21,76.0,76.0,1.0,1.0,0.0,1.0,healthy
GRW_00896,Maharashtra,Jalgaon,Jalgaon_T074,Marathi,keypad,23,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,3.06,1,2026-02-16,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0236,REP_0236,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,60,30,8,22,2026-03-15,62.5,25.0,4.0,4.0,0.0,1.0,healthy
GRW_00897,Bihar,Muzaffarpur,Muzaffarpur_T094,Hindi,unknown,73,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.22,1,2026-01-31,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0325,REP_0325,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,64,25,19,20,2026-03-01,148.5,130.0,2.0,2.0,0.0,1.0,healthy
GRW_00898,Rajasthan,Bikaner,Bikaner_T079,Hindi,smartphone,54,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.64,1,2026-03-09,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0272,REP_0272,1.0,0.0,0.0,1.0,2026-03-08,2026-03-08,0.0,0.0,0.0,0.0,53,21,13,19,2026-03-21,92.33333333333333,72.0,3.0,3.0,0.0,1.0,healthy
GRW_00899,Uttar Pradesh,Agra,Agra_T015,Hindi,smartphone,69,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""barley"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-10"", ""end"": ""2026-04-05""}, ""stages"": []}",0,,,2.67,1,2026-02-08,barley,2025-11-01,2026-03-10,,,Tilt 250 EC,TER_0046,REP_0046,1.0,0.0,0.0,0.0,2025-12-06,2025-12-06,0.0,0.0,0.0,0.0,77,27,28,22,2026-03-22,54.5,0.0,3.0,4.0,1.0,0.75,healthy
GRW_00900,Haryana,Hisar,Hisar_T052,Hindi,unknown,23,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.33,1,2025-12-09,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0167,REP_0167,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,74,30,15,29,2026-03-27,38.5,3.0,2.0,2.0,0.0,1.0,healthy
GRW_00901,West Bengal,Bardhaman,Bardhaman_T047,Bengali,keypad,59,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,0.78,1,2026-01-15,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0146,REP_0146,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,57,23,16,18,2026-03-29,27.75,0.0,3.0,4.0,1.0,0.75,healthy
GRW_00902,Haryana,Rohtak,Rohtak_T048,Hindi,keypad,58,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,3.17,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0165,REP_0165,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,40,12,11,17,2026-03-29,104.0,104.0,1.0,1.0,0.0,1.0,healthy
GRW_00903,Karnataka,Vijayapura,Vijayapura_T116,Kannada,smartphone,36,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",1,Tilt 250 EC,2025-12-16 09:06:01,4.1,1,2025-12-10,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0392,REP_0392,1.0,0.0,0.0,1.0,2025-11-18,2025-11-18,0.0,0.0,0.0,0.0,62,22,11,29,2026-03-07,111.5,103.0,2.0,2.0,0.0,1.0,healthy
GRW_00904,Uttar Pradesh,Varanasi,Varanasi_T037,Hindi,smartphone,34,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.64,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0102,REP_0102,1.0,0.0,0.0,1.0,2025-10-24,2025-10-24,0.0,0.0,0.0,0.0,90,31,27,32,2026-03-29,15.0,15.0,1.0,1.0,0.0,1.0,healthy
GRW_00905,Haryana,Karnal,Karnal_T056,Hindi,smartphone,53,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",0,,,2.14,0,,chickpea,2025-10-20,2026-03-01,,,Actara 25 WG,TER_0192,REP_0192,1.0,0.0,0.0,1.0,2026-01-21,2026-01-21,0.0,0.0,0.0,0.0,49,18,14,17,2026-03-21,0.0,,,,0.0,0.0,out_of_stock
GRW_00906,Maharashtra,Akola,Akola_T065,Marathi,smartphone,54,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""safflower"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-05""}, ""harvest"": {""start"": ""2026-02-20"", ""end"": ""2026-03-25""}, ""stages"": []}",0,,,1.19,1,2025-11-12,safflower,2025-10-15,2026-02-20,,,Score 250 EC,TER_0180,REP_0180,1.0,0.0,0.0,1.0,2025-10-30,2025-10-30,0.0,0.0,0.0,0.0,53,21,10,22,2026-01-17,129.0,129.0,1.0,1.0,0.0,1.0,healthy
GRW_00907,Punjab,Amritsar,Amritsar_T065,Punjabi,unknown,26,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,0.8,1,2025-10-11,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0230,REP_0230,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,104,31,38,35,2026-03-27,65.5,29.0,2.0,2.0,0.0,1.0,healthy
GRW_00908,Gujarat,Mehsana,Mehsana_T119,Gujarati,smartphone,39,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,0.5,1,2026-03-13,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0427,REP_0427,1.0,0.0,0.0,1.0,2025-11-30,2025-11-30,0.0,0.0,0.0,0.0,49,15,17,17,2026-03-14,26.6,7.0,5.0,5.0,0.0,1.0,healthy
GRW_00909,Madhya Pradesh,Indore,Indore_T130,Hindi,smartphone,60,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.69,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0452,REP_0452,1.0,0.0,0.0,1.0,2026-01-10,2026-01-10,0.0,0.0,0.0,0.0,58,26,12,20,2026-02-22,40.0,0.0,3.0,4.0,1.0,0.75,healthy
GRW_00910,Uttar Pradesh,Lucknow,Lucknow_T147,Hindi,unknown,31,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",0,,,1.49,1,2026-01-13,chickpea,2025-10-20,2026-03-01,,,Actara 25 WG,TER_0435,REP_0435,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,32,14,5,13,2026-03-15,79.0,79.0,1.0,1.0,0.0,1.0,healthy
