grower_id,state,district,tehsil,language,device_type,grower_age,gender,grower_crop_calendar,product_scan,product_name,product_scan_datetime,grower_farm_size,offline_campaign_attended,campaign_attendance_date,crop,sowing_start,harvest_start,tillering_date,flowering_date
GRW_01395,Madhya Pradesh,Ratlam,Ratlam_T131,Hindi,keypad,71,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,0.65,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_01396,Haryana,Sirsa,Sirsa_T058,Hindi,smartphone,65,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",0,,,1.64,1,2025-11-18,chickpea,2025-10-20,2026-03-01,,
GRW_01397,Maharashtra,Akola,Akola_T040,Marathi,smartphone,67,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",1,Topik 15 WP,2026-03-10 18:46:45,1.81,1,2026-03-03,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_01398,Karnataka,Kalaburagi,Kalaburagi_T010,Kannada,smartphone,63,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",1,Kavach 75 WP,2026-03-13 19:30:09,1.64,1,2026-03-07,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_01399,Karnataka,Kalaburagi,Kalaburagi_T035,Kannada,smartphone,46,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",0,,,1.82,0,,chickpea,2025-10-20,2026-03-01,,
GRW_01400,Uttar Pradesh,Lucknow,Lucknow_T049,Hindi,smartphone,49,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""barley"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-10"", ""end"": ""2026-04-05""}, ""stages"": []}",1,Axial 50 EC,2026-01-08 09:34:27,2.02,1,2026-01-02,barley,2025-11-01,2026-03-10,,
GRW_01401,Rajasthan,Bikaner,Bikaner_T007,Hindi,smartphone,23,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",1,Kavach 75 WP,2026-02-11 19:01:46,1.46,1,2026-02-08,chickpea,2025-10-20,2026-03-01,,
GRW_01402,Bihar,Patna,Patna_T123,Hindi,smartphone,30,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,0.44,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_01403,Haryana,Rohtak,Rohtak_T122,Hindi,keypad,43,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.43,1,2026-01-05,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_01404,Karnataka,Vijayapura,Vijayapura_T006,Kannada,smartphone,65,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.64,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_01405,Bihar,Patna,Patna_T143,Hindi,smartphone,52,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",1,Amistar 250 SC,2026-04-07 17:45:59,0.41,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_01406,Madhya Pradesh,Ratlam,Ratlam_T079,Hindi,smartphone,67,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",1,Alto 5 SC,2026-01-05 13:04:50,1.64,1,2025-12-30,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_01407,Maharashtra,Akola,Akola_T017,Marathi,smartphone,25,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""safflower"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-05""}, ""harvest"": {""start"": ""2026-02-20"", ""end"": ""2026-03-25""}, ""stages"": []}",0,,,2.54,0,,safflower,2025-10-15,2026-02-20,,
GRW_01408,Haryana,Karnal,Karnal_T137,Hindi,smartphone,27,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",0,,,1.59,0,,mustard,2025-10-15,2026-02-15,,2026-01-20
GRW_01409,Rajasthan,Bharatpur,Bharatpur_T103,Hindi,smartphone,38,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""barley"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-10"", ""end"": ""2026-04-05""}, ""stages"": []}",0,,,2.89,1,2025-10-02,barley,2025-11-01,2026-03-10,,
GRW_01410,West Bengal,Nadia,Nadia_T087,Bengali,smartphone,69,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",1,Tilt 250 EC,2026-03-21 11:29:34,1.02,1,2026-03-12,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_01411,Rajasthan,Sikar,Sikar_T074,Hindi,smartphone,57,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.91,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_01412,Punjab,Ludhiana,Ludhiana_T116,Punjabi,smartphone,42,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,0.51,1,2025-10-07,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_01413,Maharashtra,Amravati,Amravati_T053,Marathi,smartphone,43,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.48,1,2025-10-31,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_01414,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T140,Hindi,unknown,40,male,,0,,,1.04,0,,unknown,,,,
GRW_01415,West Bengal,Bardhaman,Bardhaman_T098,Bengali,smartphone,50,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",0,,,2.7,0,,mustard,2025-10-15,2026-02-15,,2026-01-20
GRW_01416,Uttar Pradesh,Varanasi,Varanasi_T065,Hindi,smartphone,34,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,2.62,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_01417,Maharashtra,Amravati,Amravati_T079,Marathi,smartphone,25,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,0.71,1,2026-03-13,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_01418,Haryana,Hisar,Hisar_T019,Hindi,smartphone,46,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",0,,,2.59,0,,chickpea,2025-10-20,2026-03-01,,
GRW_01419,Maharashtra,Jalgaon,Jalgaon_T124,Marathi,smartphone,36,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.65,1,2025-11-02,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_01420,Madhya Pradesh,Ratlam,Ratlam_T001,Hindi,smartphone,47,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""lentil"", ""sowing"": {""start"": ""2025-10-25"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-15"", ""end"": ""2026-04-20""}, ""stages"": []}",1,Alto 5 SC,2025-12-15 08:44:16,5.16,1,2025-12-11,lentil,2025-10-25,2026-03-15,,
GRW_01421,Gujarat,Rajkot,Rajkot_T065,Gujarati,smartphone,38,male,,0,,,1.21,1,2025-10-08,unknown,,,,
GRW_01422,Madhya Pradesh,Ujjain,Ujjain_T131,Hindi,smartphone,67,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.42,1,2025-12-29,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_01423,Punjab,Bathinda,Bathinda_T023,Punjabi,smartphone,54,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",0,,,0.98,1,2025-12-03,mustard,2025-10-15,2026-02-15,,2026-01-20
GRW_01424,Uttar Pradesh,Meerut,Meerut_T035,Hindi,smartphone,71,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",0,,,2.22,0,,mustard,2025-10-15,2026-02-15,,2026-01-20
GRW_01425,Punjab,Ludhiana,Ludhiana_T135,Punjabi,smartphone,50,male,,0,,,1.81,0,,unknown,,,,
GRW_01426,Uttar Pradesh,Meerut,Meerut_T028,Hindi,smartphone,30,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,5.16,1,2026-03-24,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_01427,Gujarat,Rajkot,Rajkot_T099,Gujarati,smartphone,29,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",0,,,1.05,0,,mustard,2025-10-15,2026-02-15,,2026-01-20
GRW_01428,Rajasthan,Bharatpur,Bharatpur_T118,Hindi,smartphone,35,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.64,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_01429,Karnataka,Vijayapura,Vijayapura_T020,Kannada,unknown,54,female,,0,,,1.64,0,,unknown,,,,
GRW_01430,Rajasthan,Bharatpur,Bharatpur_T109,Hindi,smartphone,74,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""barley"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-10"", ""end"": ""2026-04-05""}, ""stages"": []}",0,,,3.12,1,2026-01-29,barley,2025-11-01,2026-03-10,,
GRW_01431,Madhya Pradesh,Indore,Indore_T048,Hindi,unknown,63,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",0,,,2.89,1,2025-10-11,mustard,2025-10-15,2026-02-15,,2026-01-20
GRW_01432,Gujarat,Ahmedabad,Ahmedabad_T130,Gujarati,keypad,57,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",0,,,2.48,1,2026-01-11,mustard,2025-10-15,2026-02-15,,2026-01-20
GRW_01433,Punjab,Amritsar,Amritsar_T027,Punjabi,smartphone,34,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,2.84,1,2026-02-14,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_01434,Uttar Pradesh,Varanasi,Varanasi_T153,Hindi,keypad,46,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",0,,,2.59,1,2025-11-09,mustard,2025-10-15,2026-02-15,,2026-01-20
GRW_01435,Uttar Pradesh,Lucknow,Lucknow_T018,Hindi,smartphone,63,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.64,1,2025-12-02,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_01436,Punjab,Bathinda,Bathinda_T059,Punjabi,smartphone,39,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""potato"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-05""}, ""harvest"": {""start"": ""2026-01-20"", ""end"": ""2026-03-10""}, ""stages"": []}",1,Amistar 250 SC,2026-01-29 16:39:17,1.22,0,,potato,2025-10-15,2026-01-20,,
GRW_01437,Uttar Pradesh,Lucknow,Lucknow_T077,Hindi,smartphone,40,male,,0,,,5.32,0,,unknown,,,,
GRW_01438,West Bengal,Nadia,Nadia_T042,Bengali,smartphone,36,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",1,Actara 25 WG,2025-11-05 14:15:11,1.41,1,2025-10-28,mustard,2025-10-15,2026-02-15,,2026-01-20
GRW_01439,Punjab,Ludhiana,Ludhiana_T073,Punjabi,smartphone,72,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",0,,,0.72,1,2025-11-21,mustard,2025-10-15,2026-02-15,,2026-01-20
GRW_01440,Punjab,Ludhiana,Ludhiana_T046,Punjabi,smartphone,46,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.64,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_01441,Rajasthan,Bharatpur,Bharatpur_T099,Hindi,smartphone,58,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,2.52,1,2025-12-20,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_01442,Rajasthan,Sikar,Sikar_T141,Hindi,keypad,45,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,5.08,1,2026-02-27,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_01443,West Bengal,Nadia,Nadia_T039,Bengali,smartphone,40,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""lentil"", ""sowing"": {""start"": ""2025-10-25"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-15"", ""end"": ""2026-04-20""}, ""stages"": []}",0,,,1.42,1,2026-02-24,lentil,2025-10-25,2026-03-15,,
GRW_01444,Haryana,Karnal,Karnal_T029,Hindi,smartphone,67,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",1,Amistar 250 SC,2026-02-23 09:59:37,3.9,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_01445,Rajasthan,Sikar,Sikar_T154,Hindi,smartphone,38,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",1,Kavach 75 WP,2025-11-12 08:53:33,1.09,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_01446,Karnataka,Kalaburagi,Kalaburagi_T051,Kannada,keypad,24,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""safflower"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-05""}, ""harvest"": {""start"": ""2026-02-20"", ""end"": ""2026-03-25""}, ""stages"": []}",0,,,1.96,1,2025-10-10,safflower,2025-10-15,2026-02-20,,
GRW_01447,Punjab,Amritsar,Amritsar_T115,Punjabi,smartphone,68,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,0.74,1,2026-02-20,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_01448,Madhya Pradesh,Indore,Indore_T089,Hindi,smartphone,74,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.64,1,2026-01-02,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_01449,Gujarat,Mehsana,Mehsana_T117,Gujarati,keypad,72,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,0.75,1,2026-03-14,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_01450,Gujarat,Mehsana,Mehsana_T011,Gujarati,smartphone,50,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",1,Topik 15 WP,2025-12-29 09:42:20,3.97,1,2025-12-20,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
GRW_01451,Uttar Pradesh,Varanasi,Varanasi_T035,Hindi,smartphone,44,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,2.68,1,2025-12-13,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20
