grower_id,state,district,tehsil,territory_id,rep_id,crop,relevant_product,language,device_type,current_crop_stage,stock_status,reference_date,gender,age_bucket,farm_size_bucket,days_to_tillering,days_to_flowering,days_to_harvest,days_since_sowing,in_critical_window,wa_open_rate,wa_click_rate,wa_messages_sent,engagement_score,has_any_engagement,days_since_last_message,product_scan_flag,offline_attended_flag,device_score,grower_farm_size,grower_age,can_receive_whatsapp,can_receive_sms,needs_ivr_or_rep,stock_urgency_score,stock_available,pct_retailers_stocked,rep_coverage_score,rep_campaign_ratio,lang_Bengali,lang_Gujarati,lang_Hindi,lang_Kannada,lang_Marathi,lang_Punjabi,farm_size_bucket,farm_small,farm_medium,farm_large,farm_very_large,wa_ever_opened,wa_ever_clicked
GRW_01974,Uttar Pradesh,Varanasi,Varanasi_T030,TER_0069,REP_0069,wheat,Tilt 250 EC,Hindi,smartphone,early_vegetative,healthy,2025-10-06,male,senior,small,101.0,137.0,165.0,-26.0,0,0.0,0.0,1.0,0.0,1,177.0,0,1,2,1.76,55,1,1,0,1.0,1,1.0,0.4461538461538462,0.3793103448275862,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_01975,Bihar,Muzaffarpur,Muzaffarpur_T050,TER_0160,REP_0160,wheat,Tilt 250 EC,Hindi,smartphone,tillering_soon,healthy,2025-12-28,female,senior,medium,18.0,54.0,82.0,57.0,0,0.0,0.0,1.0,0.0,1,94.0,0,1,2,2.51,54,1,1,0,1.0,1,1.0,0.5923076923076923,0.35064935064935066,False,False,True,False,False,False,medium,False,True,False,False,0.0,0.0
GRW_01976,Rajasthan,Bikaner,Bikaner_T006,TER_0008,REP_0008,wheat,Tilt 250 EC,Hindi,keypad,post_flowering,healthy,2026-03-01,female,senior,medium,-45.0,-9.0,19.0,120.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,1,4.92,59,0,1,1,1.0,1,1.0,0.4461538461538462,0.3448275862068966,False,False,True,False,False,False,medium,False,True,False,False,0.0,0.0
GRW_01977,Madhya Pradesh,Indore,Indore_T115,TER_0386,REP_0386,wheat,Tilt 250 EC,Hindi,smartphone,tillering_soon,healthy,2026-01-01,female,senior,small,14.0,50.0,78.0,61.0,0,1.0,0.0,1.0,0.4,1,90.0,0,1,2,1.52,63,1,1,0,1.0,1,1.0,0.4076923076923077,0.39622641509433965,False,False,True,False,False,False,small,True,False,False,False,1.0,0.0
GRW_01978,Haryana,Hisar,Hisar_T124,TER_0431,REP_0431,chickpea,Actara 25 WG,Hindi,smartphone,unknown,healthy,2025-10-12,male,senior,small,0.0,0.0,140.0,-8.0,0,0.0,0.0,1.0,0.0,1,171.0,0,1,2,1.2,55,1,1,0,1.0,1,1.0,0.5923076923076923,0.35064935064935066,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_01979,Bihar,Muzaffarpur,Muzaffarpur_T131,TER_0424,REP_0424,wheat,Tilt 250 EC,Hindi,keypad,post_flowering,healthy,2026-03-01,male,senior,small,-45.0,-9.0,19.0,120.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,1,1.64,64,0,1,1,1.0,1,0.75,0.7153846153846154,0.3763440860215054,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_01980,Madhya Pradesh,Sehore,Sehore_T047,TER_0143,REP_0143,wheat,Tilt 250 EC,Hindi,smartphone,early_vegetative,healthy,2025-10-07,male,senior,small,100.0,136.0,164.0,-25.0,0,1.0,0.0,1.0,0.4,1,176.0,1,1,2,1.96,65,1,1,0,1.0,1,1.0,0.4,0.4230769230769231,False,False,True,False,False,False,small,True,False,False,False,1.0,0.0
GRW_01981,Maharashtra,Akola,Akola_T031,TER_0081,REP_0081,chickpea,Actara 25 WG,Marathi,smartphone,unknown,healthy,2025-10-09,male,mid,large,0.0,0.0,143.0,-11.0,0,0.0,0.0,1.0,0.0,1,174.0,0,1,2,6.91,47,1,1,0,1.0,1,1.0,0.3230769230769231,0.3333333333333333,False,False,False,False,True,False,large,False,False,True,False,0.0,0.0
GRW_01982,Gujarat,Ahmedabad,Ahmedabad_T110,TER_0408,REP_0408,wheat,Tilt 250 EC,Gujarati,unknown,post_flowering,healthy,2026-03-01,male,mid,small,-45.0,-9.0,19.0,120.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,0,0.61,49,0,0,1,1.0,1,1.0,0.5538461538461539,0.3888888888888889,False,True,False,False,False,False,small,True,False,False,False,0.0,0.0
GRW_01983,Bihar,Muzaffarpur,Muzaffarpur_T096,TER_0325,REP_0325,lentil,Tilt 250 EC,Hindi,smartphone,unknown,healthy,2026-03-06,female,mid,small,0.0,0.0,9.0,132.0,0,0.0,0.0,1.0,0.0,1,26.0,1,0,2,1.96,40,1,1,0,1.0,1,1.0,0.49230769230769234,0.3125,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_01984,Uttar Pradesh,Lucknow,Lucknow_T044,TER_0105,REP_0105,potato,Kavach 75 WP,Hindi,smartphone,unknown,healthy,2025-12-28,female,senior,medium,0.0,0.0,23.0,74.0,0,1.0,1.0,1.0,1.0,1,94.0,0,1,2,2.3,64,1,1,0,1.0,1,1.0,0.7461538461538462,0.31958762886597936,False,False,True,False,False,False,medium,False,True,False,False,1.0,1.0
GRW_01985,Punjab,Amritsar,Amritsar_T135,TER_0461,REP_0461,wheat,Tilt 250 EC,Punjabi,smartphone,early_vegetative,healthy,2025-10-16,male,elder,medium,91.0,127.0,155.0,-16.0,0,0.0,0.0,1.0,0.0,1,167.0,0,1,2,2.31,71,1,1,0,1.0,1,1.0,0.7230769230769231,0.35106382978723405,False,False,False,False,False,True,medium,False,True,False,False,0.0,0.0
GRW_01986,Haryana,Karnal,Karnal_T060,TER_0192,REP_0192,wheat,Tilt 250 EC,Hindi,smartphone,flowering_approaching,healthy,2026-01-21,female,mid,small,-6.0,30.0,58.0,81.0,0,1.0,1.0,1.0,1.0,1,70.0,0,1,2,0.99,48,1,1,0,1.0,1,1.0,0.3769230769230769,0.3469387755102041,False,False,True,False,False,False,small,True,False,False,False,1.0,1.0
GRW_01987,Karnataka,Kalaburagi,Kalaburagi_T030,TER_0118,REP_0118,wheat,Tilt 250 EC,Kannada,unknown,post_flowering,healthy,2026-03-01,female,young,small,-45.0,-9.0,19.0,120.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,0,1.97,23,0,0,1,1.0,1,1.0,0.38461538461538464,0.38,False,False,False,True,False,False,small,True,False,False,False,0.0,0.0
GRW_01988,Maharashtra,Amravati,Amravati_T134,TER_0446,REP_0446,wheat,Tilt 250 EC,Marathi,keypad,post_flowering,healthy,2026-03-01,male,mid,small,-45.0,-9.0,19.0,120.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,1,1.78,49,0,1,1,1.0,1,1.0,0.43846153846153846,0.43859649122807015,False,False,False,False,True,False,small,True,False,False,False,0.0,0.0
GRW_01989,Maharashtra,Jalgaon,Jalgaon_T046,TER_0137,REP_0137,wheat,Tilt 250 EC,Marathi,smartphone,flowering_approaching,healthy,2026-02-06,female,senior,small,-22.0,14.0,42.0,97.0,1,0.0,0.0,1.0,0.0,0,54.0,0,0,2,1.92,51,1,1,0,1.0,1,1.0,0.3923076923076923,0.2549019607843137,False,False,False,False,True,False,small,True,False,False,False,0.0,0.0
GRW_01990,Karnataka,Vijayapura,Vijayapura_T086,TER_0293,REP_0293,unknown,Tilt 250 EC,Kannada,smartphone,unknown,healthy,2025-10-30,male,senior,medium,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1,153.0,0,1,2,2.77,55,1,1,0,1.0,1,1.0,0.4230769230769231,0.38181818181818183,False,False,False,True,False,False,medium,False,True,False,False,0.0,0.0
GRW_01991,Maharashtra,Amravati,Amravati_T130,TER_0413,REP_0413,safflower,Score 250 EC,Marathi,smartphone,unknown,healthy,2025-10-16,male,young,large,0.0,0.0,127.0,1.0,0,1.0,0.0,1.0,0.4,1,167.0,0,1,2,5.56,26,1,1,0,1.0,1,1.0,0.5076923076923077,0.3333333333333333,False,False,False,False,True,False,large,False,False,True,False,1.0,0.0
GRW_01992,Bihar,Patna,Patna_T018,TER_0034,REP_0034,unknown,Tilt 250 EC,Hindi,keypad,unknown,healthy,2026-03-01,male,senior,small,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,1,1.88,62,0,1,1,1.0,1,1.0,0.49230769230769234,0.28125,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_01993,Uttar Pradesh,Lucknow,Lucknow_T071,TER_0204,REP_0204,mustard,Score 250 EC,Hindi,smartphone,unknown,healthy,2025-11-08,female,young,small,0.0,73.0,99.0,24.0,0,0.0,0.0,1.0,0.0,1,144.0,0,1,2,1.81,31,1,1,0,1.0,1,1.0,0.46923076923076923,0.3770491803278688,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_01994,Punjab,Ludhiana,Ludhiana_T099,TER_0348,REP_0348,wheat,Tilt 250 EC,Punjabi,unknown,post_flowering,healthy,2026-03-01,male,elder,medium,-45.0,-9.0,19.0,120.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,0,2.23,72,0,0,1,1.0,1,1.0,0.49230769230769234,0.265625,False,False,False,False,False,True,medium,False,True,False,False,0.0,0.0
GRW_01995,Maharashtra,Akola,Akola_T011,TER_0015,REP_0015,safflower,Score 250 EC,Marathi,unknown,unknown,healthy,2026-03-01,male,senior,small,0.0,0.0,-9.0,137.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,0,1.64,63,0,0,1,1.0,1,1.0,0.3230769230769231,0.42857142857142855,False,False,False,False,True,False,small,True,False,False,False,0.0,0.0
GRW_01996,Haryana,Rohtak,Rohtak_T083,TER_0264,REP_0264,wheat,Tilt 250 EC,Hindi,smartphone,early_vegetative,healthy,2025-12-22,female,senior,medium,24.0,60.0,88.0,51.0,0,1.0,1.0,1.0,1.0,1,100.0,1,0,2,2.86,63,1,1,0,1.0,1,1.0,0.47692307692307695,0.3225806451612903,False,False,True,False,False,False,medium,False,True,False,False,1.0,1.0
GRW_01997,Rajasthan,Bharatpur,Bharatpur_T005,TER_0004,REP_0004,wheat,Tilt 250 EC,Hindi,smartphone,early_vegetative,healthy,2025-11-26,male,senior,medium,50.0,86.0,114.0,25.0,0,0.0,0.0,1.0,0.0,1,126.0,0,1,2,4.02,59,1,1,0,1.0,1,1.0,0.6,0.2692307692307692,False,False,True,False,False,False,medium,False,True,False,False,0.0,0.0
GRW_01998,Madhya Pradesh,Sehore,Sehore_T069,TER_0242,REP_0242,wheat,Tilt 250 EC,Hindi,smartphone,early_vegetative,healthy,2025-12-14,male,elder,small,32.0,68.0,96.0,43.0,0,1.0,0.0,1.0,0.4,1,108.0,1,0,2,1.23,67,1,1,0,1.0,1,1.0,0.6076923076923076,0.379746835443038,False,False,True,False,False,False,small,True,False,False,False,1.0,0.0
GRW_01999,Uttar Pradesh,Lucknow,Lucknow_T159,TER_0468,REP_0468,mustard,Score 250 EC,Hindi,smartphone,unknown,healthy,2025-10-26,male,senior,small,0.0,86.0,112.0,11.0,0,0.0,0.0,1.0,0.0,1,157.0,0,1,2,1.12,54,1,1,0,1.0,1,1.0,0.6384615384615384,0.3373493975903614,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02000,Maharashtra,Jalgaon,Jalgaon_T131,TER_0434,REP_0434,wheat,Tilt 250 EC,Marathi,smartphone,early_vegetative,healthy,2025-10-10,male,elder,small,97.0,133.0,161.0,-22.0,0,0.0,0.0,1.0,0.0,1,173.0,1,0,2,1.26,69,1,1,0,1.0,1,1.0,0.06153846153846154,0.5,False,False,False,False,True,False,small,True,False,False,False,0.0,0.0
GRW_02001,Madhya Pradesh,Ujjain,Ujjain_T026,TER_0087,REP_0087,mustard,Score 250 EC,Hindi,smartphone,unknown,healthy,2025-10-18,male,elder,small,0.0,94.0,120.0,3.0,0,0.0,0.0,1.0,0.0,0,165.0,0,0,2,1.07,71,1,1,0,1.0,1,1.0,0.3769230769230769,0.20408163265306123,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02002,Uttar Pradesh,Agra,Agra_T105,TER_0343,REP_0343,wheat,Tilt 250 EC,Hindi,keypad,post_flowering,healthy,2026-03-01,male,mid,small,-45.0,-9.0,19.0,120.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,1,0.74,36,0,1,1,1.0,1,1.0,0.5615384615384615,0.3150684931506849,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02003,Gujarat,Mehsana,Mehsana_T093,TER_0361,REP_0361,unknown,Tilt 250 EC,Gujarati,unknown,unknown,healthy,2026-03-01,male,mid,small,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,0,1.25,41,0,0,1,1.0,1,1.0,0.6076923076923076,0.3670886075949367,False,True,False,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02004,Karnataka,Kalaburagi,Kalaburagi_T122,TER_0448,REP_0448,safflower,Score 250 EC,Kannada,unknown,unknown,healthy,2026-03-01,male,elder,medium,0.0,0.0,-9.0,137.0,0,0.0,0.0,0.0,0.0,0,999.0,0,0,0,3.81,72,0,0,1,1.0,1,1.0,0.3384615384615385,0.2727272727272727,False,False,False,True,False,False,medium,False,True,False,False,0.0,0.0
GRW_02005,West Bengal,Nadia,Nadia_T007,TER_0026,REP_0026,wheat,Tilt 250 EC,Bengali,unknown,post_flowering,healthy,2026-03-01,male,senior,small,-45.0,-9.0,19.0,120.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,0,0.57,56,0,0,1,1.0,1,1.0,0.9307692307692308,0.2892561983471074,True,False,False,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02006,West Bengal,Bardhaman,Bardhaman_T119,TER_0377,REP_0377,wheat,Tilt 250 EC,Bengali,keypad,post_flowering,healthy,2026-03-01,male,young,medium,-45.0,-9.0,19.0,120.0,0,0.0,0.0,0.0,0.0,0,999.0,0,0,1,4.5,31,0,1,1,1.0,1,1.0,0.2923076923076923,0.3684210526315789,True,False,False,False,False,False,medium,False,True,False,False,0.0,0.0
GRW_02007,Punjab,Patiala,Patiala_T137,TER_0487,REP_0487,chickpea,Actara 25 WG,Punjabi,unknown,unknown,healthy,2026-03-01,female,senior,small,0.0,0.0,0.0,132.0,0,0.0,0.0,0.0,0.0,0,999.0,0,0,0,1.22,58,0,0,1,1.0,1,1.0,0.2923076923076923,0.18421052631578946,False,False,False,False,False,True,small,True,False,False,False,0.0,0.0
GRW_02008,Uttar Pradesh,Agra,Agra_T010,TER_0013,REP_0013,potato,Kavach 75 WP,Hindi,smartphone,unknown,healthy,2025-10-08,male,young,medium,0.0,0.0,104.0,-7.0,0,0.0,0.0,1.0,0.0,1,175.0,1,1,2,4.58,23,1,1,0,1.0,1,1.0,0.5307692307692308,0.463768115942029,False,False,True,False,False,False,medium,False,True,False,False,0.0,0.0
GRW_02009,Rajasthan,Sikar,Sikar_T038,TER_0109,REP_0109,wheat,Tilt 250 EC,Hindi,keypad,post_flowering,healthy,2026-03-01,male,mid,small,-45.0,-9.0,19.0,120.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,1,0.93,44,0,1,1,1.0,1,1.0,0.5230769230769231,0.35294117647058826,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02010,Madhya Pradesh,Ujjain,Ujjain_T094,TER_0252,REP_0252,wheat,Tilt 250 EC,Hindi,smartphone,early_vegetative,healthy,2025-10-22,male,young,medium,85.0,121.0,149.0,-10.0,0,1.0,0.0,1.0,0.4,1,161.0,0,1,2,2.34,28,1,1,0,1.0,1,1.0,0.6615384615384615,0.26744186046511625,False,False,True,False,False,False,medium,False,True,False,False,1.0,0.0
GRW_02011,Rajasthan,Jaipur,Jaipur_T134,TER_0482,REP_0482,chickpea,Actara 25 WG,Hindi,smartphone,unknown,healthy,2025-12-07,male,elder,small,0.0,0.0,84.0,48.0,0,0.0,0.0,1.0,0.0,1,115.0,0,1,2,1.64,67,1,1,0,1.0,1,1.0,0.4230769230769231,0.32727272727272727,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02012,Bihar,Muzaffarpur,Muzaffarpur_T095,TER_0325,REP_0325,maize,Actara 25 WG,Hindi,keypad,unknown,healthy,2026-03-01,male,young,small,0.0,0.0,-9.0,132.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,1,1.14,26,0,1,1,1.0,1,1.0,0.49230769230769234,0.3125,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02013,Rajasthan,Jaipur,Jaipur_T080,TER_0317,REP_0317,wheat,Tilt 250 EC,Hindi,unknown,post_flowering,healthy,2026-03-01,male,mid,small,-45.0,-9.0,19.0,120.0,0,0.0,0.0,0.0,0.0,0,999.0,0,0,0,1.47,41,0,0,1,1.0,1,1.0,0.4461538461538462,0.39655172413793105,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02014,Bihar,Muzaffarpur,Muzaffarpur_T062,TER_0193,REP_0193,wheat,Tilt 250 EC,Hindi,smartphone,early_vegetative,healthy,2025-11-03,male,senior,small,73.0,109.0,137.0,2.0,0,0.0,0.0,1.0,0.0,1,149.0,1,1,2,1.13,56,1,1,0,1.0,1,1.0,0.3,0.20512820512820512,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02015,Rajasthan,Sikar,Sikar_T012,TER_0043,REP_0043,mustard,Score 250 EC,Hindi,smartphone,unknown,watch,2025-10-10,male,senior,small,0.0,102.0,128.0,-5.0,0,1.0,0.0,1.0,0.4,1,173.0,1,1,2,1.09,58,1,1,0,0.6,1,0.5,0.36923076923076925,0.2708333333333333,False,False,True,False,False,False,small,True,False,False,False,1.0,0.0
GRW_02016,Karnataka,Vijayapura,Vijayapura_T096,TER_0326,REP_0326,safflower,Score 250 EC,Kannada,smartphone,unknown,out_of_stock,2025-11-12,male,young,small,0.0,0.0,100.0,28.0,0,0.0,0.0,1.0,0.0,1,140.0,1,1,2,1.24,25,1,1,0,0.0,0,0.0,0.6461538461538462,0.27380952380952384,False,False,False,True,False,False,small,True,False,False,False,0.0,0.0
GRW_02017,Uttar Pradesh,Meerut,Meerut_T034,TER_0129,REP_0129,mustard,Score 250 EC,Hindi,smartphone,unknown,healthy,2025-12-31,male,elder,medium,0.0,20.0,46.0,77.0,0,0.0,0.0,1.0,0.0,1,91.0,0,1,2,2.58,73,1,1,0,1.0,1,1.0,0.4307692307692308,0.30357142857142855,False,False,True,False,False,False,medium,False,True,False,False,0.0,0.0
GRW_02018,Gujarat,Mehsana,Mehsana_T020,TER_0064,REP_0064,wheat,Tilt 250 EC,Gujarati,smartphone,early_vegetative,healthy,2025-12-15,male,elder,medium,31.0,67.0,95.0,44.0,0,1.0,0.0,1.0,0.4,1,107.0,0,1,2,3.01,74,1,1,0,1.0,1,1.0,0.7,0.43956043956043955,False,True,False,False,False,False,medium,False,True,False,False,1.0,0.0
GRW_02019,Punjab,Ludhiana,Ludhiana_T072,TER_0282,REP_0282,wheat,Tilt 250 EC,Punjabi,smartphone,flowering_approaching,healthy,2026-01-17,female,mid,small,-2.0,34.0,62.0,77.0,0,1.0,1.0,1.0,1.0,1,74.0,0,0,2,1.49,49,1,1,0,1.0,1,1.0,0.4153846153846154,0.3333333333333333,False,False,False,False,False,True,small,True,False,False,False,1.0,1.0
GRW_02020,Bihar,Patna,Patna_T008,TER_0001,REP_0001,maize,Actara 25 WG,Hindi,unknown,unknown,healthy,2026-03-01,male,young,medium,0.0,0.0,-9.0,132.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,0,2.98,30,0,0,1,1.0,1,1.0,0.6923076923076923,0.3111111111111111,False,False,True,False,False,False,medium,False,True,False,False,0.0,0.0
GRW_02021,Haryana,Karnal,Karnal_T128,TER_0423,REP_0423,wheat,Tilt 250 EC,Hindi,smartphone,post_flowering,out_of_stock,2026-03-02,male,young,small,-46.0,-10.0,18.0,121.0,0,0.0,0.0,1.0,0.0,1,30.0,0,1,2,0.78,35,1,1,0,0.0,0,0.0,0.46923076923076923,0.2786885245901639,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02022,Gujarat,Rajkot,Rajkot_T122,TER_0486,REP_0486,mustard,Score 250 EC,Gujarati,smartphone,unknown,healthy,2025-10-29,male,mid,small,0.0,83.0,109.0,14.0,0,1.0,0.0,1.0,0.4,1,154.0,0,0,2,1.64,50,1,1,0,1.0,1,1.0,0.38461538461538464,0.3,False,True,False,False,False,False,small,True,False,False,False,1.0,0.0
GRW_02023,Bihar,Patna,Patna_T060,TER_0166,REP_0166,chickpea,Actara 25 WG,Hindi,smartphone,unknown,healthy,2025-12-19,male,mid,small,0.0,0.0,72.0,60.0,0,0.0,0.0,1.0,0.0,0,103.0,0,0,2,1.64,37,1,1,0,1.0,1,1.0,0.2923076923076923,0.23684210526315788,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02024,Madhya Pradesh,Sehore,Sehore_T058,TER_0176,REP_0176,wheat,Tilt 250 EC,Hindi,keypad,post_flowering,healthy,2026-03-01,female,mid,medium,-45.0,-9.0,19.0,120.0,0,0.0,0.0,0.0,0.0,0,999.0,0,0,1,3.46,46,0,1,1,1.0,1,1.0,0.36153846153846153,0.46808510638297873,False,False,True,False,False,False,medium,False,True,False,False,0.0,0.0
GRW_02025,Gujarat,Rajkot,Rajkot_T012,TER_0057,REP_0057,wheat,Tilt 250 EC,Gujarati,keypad,post_flowering,healthy,2026-03-01,male,mid,small,-45.0,-9.0,19.0,120.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,1,1.01,44,0,1,1,1.0,1,1.0,0.36153846153846153,0.40425531914893614,False,True,False,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02026,Bihar,Muzaffarpur,Muzaffarpur_T096,TER_0325,REP_0325,maize,Actara 25 WG,Hindi,smartphone,unknown,healthy,2025-11-30,male,mid,small,0.0,0.0,82.0,41.0,0,1.0,0.0,1.0,0.4,1,122.0,0,0,2,0.89,50,1,1,0,1.0,1,1.0,0.49230769230769234,0.3125,False,False,True,False,False,False,small,True,False,False,False,1.0,0.0
GRW_02027,Maharashtra,Akola,Akola_T136,TER_0444,REP_0444,safflower,Score 250 EC,Marathi,keypad,unknown,healthy,2026-03-01,male,mid,medium,0.0,0.0,-9.0,137.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,1,2.66,43,0,1,1,1.0,1,1.0,0.4,0.34615384615384615,False,False,False,False,True,False,medium,False,True,False,False,0.0,0.0
GRW_02028,Madhya Pradesh,Ratlam,Ratlam_T117,TER_0370,REP_0370,lentil,Tilt 250 EC,Hindi,smartphone,unknown,healthy,2025-10-12,male,senior,medium,0.0,0.0,154.0,-13.0,0,0.0,0.0,1.0,0.0,1,171.0,0,1,2,2.45,57,1,1,0,1.0,1,1.0,0.35384615384615387,0.41304347826086957,False,False,True,False,False,False,medium,False,True,False,False,0.0,0.0
GRW_02029,Maharashtra,Jalgaon,Jalgaon_T030,TER_0071,REP_0071,wheat,Tilt 250 EC,Marathi,unknown,post_flowering,healthy,2026-03-01,male,young,small,-45.0,-9.0,19.0,120.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,0,1.83,26,0,0,1,1.0,1,0.8,0.8307692307692308,0.37037037037037035,False,False,False,False,True,False,small,True,False,False,False,0.0,0.0
GRW_02030,Haryana,Sirsa,Sirsa_T057,TER_0181,REP_0181,wheat,Tilt 250 EC,Hindi,smartphone,flowering_approaching,healthy,2026-01-27,male,mid,small,-12.0,24.0,52.0,87.0,0,0.0,0.0,1.0,0.0,0,64.0,0,0,2,0.47,38,1,1,0,1.0,1,1.0,0.46923076923076923,0.22950819672131148,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02031,Haryana,Rohtak,Rohtak_T097,TER_0297,REP_0297,mustard,Score 250 EC,Hindi,smartphone,unknown,healthy,2025-11-10,male,mid,medium,0.0,71.0,97.0,26.0,0,0.0,0.0,1.0,0.0,1,142.0,0,1,2,2.52,40,1,1,0,1.0,1,1.0,0.38461538461538464,0.34,False,False,True,False,False,False,medium,False,True,False,False,0.0,0.0
GRW_02032,Gujarat,Mehsana,Mehsana_T043,TER_0163,REP_0163,wheat,Tilt 250 EC,Gujarati,smartphone,early_vegetative,healthy,2025-12-17,male,elder,small,29.0,65.0,93.0,46.0,0,1.0,0.0,1.0,0.4,1,105.0,0,1,2,1.53,73,1,1,0,1.0,1,1.0,0.5923076923076923,0.23376623376623376,False,True,False,False,False,False,small,True,False,False,False,1.0,0.0
GRW_02033,Haryana,Karnal,Karnal_T008,TER_0027,REP_0027,wheat,Tilt 250 EC,Hindi,smartphone,early_vegetative,healthy,2025-11-10,male,mid,small,66.0,102.0,130.0,9.0,0,0.0,0.0,1.0,0.0,0,142.0,0,0,2,1.61,42,1,1,0,1.0,1,1.0,0.4230769230769231,0.45454545454545453,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02034,Bihar,Patna,Patna_T019,TER_0034,REP_0034,wheat,Tilt 250 EC,Hindi,smartphone,early_vegetative,healthy,2025-11-21,male,elder,small,55.0,91.0,119.0,20.0,0,0.0,0.0,1.0,0.0,1,131.0,0,1,2,1.29,73,1,1,0,1.0,1,1.0,0.49230769230769234,0.28125,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02035,Uttar Pradesh,Agra,Agra_T091,TER_0277,REP_0277,wheat,Tilt 250 EC,Hindi,smartphone,early_vegetative,healthy,2025-12-10,male,elder,small,36.0,72.0,100.0,39.0,0,1.0,0.0,1.0,0.4,1,112.0,0,1,2,1.34,70,1,1,0,1.0,1,1.0,0.38461538461538464,0.28,False,False,True,False,False,False,small,True,False,False,False,1.0,0.0
GRW_02036,Bihar,Muzaffarpur,Muzaffarpur_T005,TER_0028,REP_0028,chickpea,Actara 25 WG,Hindi,keypad,unknown,healthy,2026-03-01,male,young,medium,0.0,0.0,0.0,132.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,1,4.33,26,0,1,1,1.0,1,1.0,0.2,0.5384615384615384,False,False,True,False,False,False,medium,False,True,False,False,0.0,0.0
GRW_02037,Bihar,Patna,Patna_T052,TER_0133,REP_0133,lentil,Tilt 250 EC,Hindi,smartphone,unknown,out_of_stock,2026-01-15,male,senior,small,0.0,0.0,59.0,82.0,0,1.0,0.0,1.0,0.4,1,76.0,0,0,2,1.49,54,1,1,0,0.0,0,0.0,0.16153846153846155,0.2857142857142857,False,False,True,False,False,False,small,True,False,False,False,1.0,0.0
GRW_02038,Rajasthan,Bharatpur,Bharatpur_T065,TER_0169,REP_0169,mustard,Score 250 EC,Hindi,smartphone,unknown,healthy,2026-03-25,male,young,small,0.0,-64.0,-38.0,161.0,0,0.0,0.0,1.0,0.0,1,7.0,1,0,2,0.57,28,1,1,0,1.0,1,1.0,0.4153846153846154,0.2962962962962963,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_02039,Madhya Pradesh,Sehore,Sehore_T027,TER_0077,REP_0077,wheat,Tilt 250 EC,Hindi,smartphone,post_flowering,healthy,2026-03-12,male,mid,small,-56.0,-20.0,8.0,131.0,0,0.0,0.0,1.0,0.0,0,20.0,0,0,2,1.05,47,1,1,0,1.0,1,1.0,0.6461538461538462,0.2261904761904762,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
