message_id,grower_id,send_date,crop,relevant_product,state,district,territory_id,prior_open_rate,prior_click_rate,prior_msg_count,scan_before_send,attended_before_send,days_to_flowering,days_to_harvest,days_to_tillering,in_critical_window,device_score,grower_farm_size,grower_age,stock_urgency_score,rep_coverage_score,pct_retailers_stocked,rep_campaign_ratio,label_opened,label_clicked
WAM_RABI25_00614,GRW_00813,2025-10-08,wheat,Tilt 250 EC,Rajasthan,Sikar,TER_0472,0.0,0.0,0,0,0,135.0,163.0,99.0,0,2,1.99,68,0.6,0.7692307692307693,0.5,0.29,0,0
WAM_RABI25_00615,GRW_00815,2026-03-01,chickpea,Actara 25 WG,Karnataka,Kalaburagi,TER_0283,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,1.64,62,1.0,0.5076923076923077,1.0,0.48484848484848486,0,0
WAM_RABI25_00616,GRW_00816,2026-03-19,mustard,Score 250 EC,West Bengal,Nadia,TER_0389,0.0,0.0,0,0,0,-58.0,-32.0,0.0,0,2,1.43,65,0.0,0.5615384615384615,0.0,0.3287671232876712,0,0
WAM_RABI25_00617,GRW_00817,2026-01-28,wheat,Tilt 250 EC,Punjab,Patiala,TER_0454,0.0,0.0,0,0,0,23.0,51.0,-13.0,0,2,2.13,36,0.6,0.36923076923076925,0.6666666666666666,0.3541666666666667,1,0
WAM_RABI25_00618,GRW_00818,2025-10-17,chickpea,Actara 25 WG,Maharashtra,Jalgaon,TER_0137,0.0,0.0,0,0,0,0.0,135.0,0.0,0,2,1.64,45,1.0,0.3923076923076923,1.0,0.2549019607843137,1,0
WAM_RABI25_00619,GRW_00819,2025-10-06,wheat,Tilt 250 EC,Bihar,Muzaffarpur,TER_0325,0.0,0.0,0,0,0,137.0,165.0,101.0,0,2,2.89,66,1.0,0.49230769230769234,1.0,0.3125,1,0
WAM_RABI25_00620,GRW_00820,2025-11-06,chickpea,Actara 25 WG,Uttar Pradesh,Meerut,TER_0327,0.0,0.0,0,0,0,0.0,115.0,0.0,0,2,2.03,35,1.0,0.3923076923076923,1.0,0.37254901960784315,1,1
WAM_RABI25_00621,GRW_00821,2025-10-09,chickpea,Actara 25 WG,Maharashtra,Jalgaon,TER_0236,0.0,0.0,0,0,0,0.0,143.0,0.0,0,2,2.01,45,1.0,0.46153846153846156,1.0,0.36666666666666664,0,0
WAM_RABI25_00622,GRW_00822,2026-03-21,barley,Tilt 250 EC,Uttar Pradesh,Varanasi,TER_0333,0.0,0.0,0,0,1,0.0,-11.0,0.0,0,2,0.87,52,1.0,0.3384615384615385,1.0,0.38636363636363635,0,0
WAM_RABI25_00623,GRW_00823,2025-11-01,wheat,Tilt 250 EC,Uttar Pradesh,Meerut,TER_0327,0.0,0.0,0,0,0,111.0,139.0,75.0,0,2,1.13,73,1.0,0.3923076923076923,1.0,0.37254901960784315,0,0
WAM_RABI25_00624,GRW_00824,2025-10-16,chickpea,Actara 25 WG,Uttar Pradesh,Varanasi,TER_0300,0.0,0.0,0,0,0,0.0,136.0,0.0,0,2,1.59,52,0.0,0.46923076923076923,0.0,0.39344262295081966,0,0
WAM_RABI25_00625,GRW_00828,2025-11-07,mustard,Score 250 EC,Haryana,Rohtak,TER_0231,0.0,0.0,0,0,0,74.0,100.0,0.0,0,2,1.01,49,0.0,0.6,0.0,0.32051282051282054,0,0
WAM_RABI25_00626,GRW_00829,2025-12-03,chickpea,Actara 25 WG,Gujarat,Rajkot,TER_0123,0.0,0.0,0,0,0,0.0,88.0,0.0,0,2,1.29,65,0.0,0.43846153846153846,0.0,0.2807017543859649,0,0
WAM_RABI25_00627,GRW_00830,2026-01-23,wheat,Tilt 250 EC,Rajasthan,Bikaner,TER_0107,0.0,0.0,0,0,0,28.0,56.0,-8.0,0,2,1.57,42,1.0,1.0,1.0,0.35384615384615387,1,0
WAM_RABI25_00628,GRW_00831,2026-03-01,chickpea,Actara 25 WG,Haryana,Hisar,TER_0068,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,5.59,26,1.0,0.16923076923076924,1.0,0.18181818181818182,0,0
WAM_RABI25_00629,GRW_00832,2025-10-22,unknown,Tilt 250 EC,Uttar Pradesh,Kanpur Nagar,TER_0339,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,2.67,54,1.0,0.34615384615384615,1.0,0.4,0,0
WAM_RABI25_00630,GRW_00833,2025-11-05,chickpea,Actara 25 WG,Gujarat,Ahmedabad,TER_0309,0.0,0.0,0,0,0,0.0,116.0,0.0,0,2,1.96,49,0.0,0.3153846153846154,0.0,0.4146341463414634,0,0
WAM_RABI25_00631,GRW_00834,2025-11-29,wheat,Tilt 250 EC,Bihar,Muzaffarpur,TER_0193,0.0,0.0,0,0,0,83.0,111.0,47.0,0,2,0.91,48,1.0,0.3,1.0,0.20512820512820512,0,0
WAM_RABI25_00632,GRW_00835,2025-11-18,mustard,Score 250 EC,Uttar Pradesh,Varanasi,TER_0201,0.0,0.0,0,0,0,63.0,89.0,0.0,0,2,2.67,47,1.0,0.36153846153846153,1.0,0.2978723404255319,0,0
WAM_RABI25_00633,GRW_00839,2025-11-18,wheat,Tilt 250 EC,Uttar Pradesh,Kanpur Nagar,TER_0141,0.0,0.0,0,0,0,94.0,122.0,58.0,0,2,0.48,43,0.0,0.46923076923076923,0.0,0.36065573770491804,1,1
WAM_RABI25_00634,GRW_00840,2025-11-27,potato,Kavach 75 WP,West Bengal,Nadia,TER_0389,0.0,0.0,0,0,0,0.0,54.0,0.0,0,2,1.14,24,1.0,0.5615384615384615,1.0,0.3287671232876712,0,0
WAM_RABI25_00635,GRW_00842,2025-10-23,wheat,Tilt 250 EC,Madhya Pradesh,Ujjain,TER_0450,0.0,0.0,0,0,0,120.0,148.0,84.0,0,2,7.28,74,1.0,0.46153846153846156,1.0,0.4,0,0
WAM_RABI25_00636,GRW_00844,2025-10-09,wheat,Tilt 250 EC,Punjab,Patiala,TER_0322,0.0,0.0,0,0,0,134.0,162.0,98.0,0,2,0.46,27,1.0,0.4076923076923077,1.0,0.4339622641509434,0,0
WAM_RABI25_00637,GRW_00845,2025-11-26,wheat,Tilt 250 EC,Madhya Pradesh,Ujjain,TER_0219,0.0,0.0,0,0,0,86.0,114.0,50.0,0,2,1.16,37,1.0,0.5846153846153846,1.0,0.3684210526315789,1,0
WAM_RABI25_00638,GRW_00846,2025-10-16,wheat,Tilt 250 EC,West Bengal,Nadia,TER_0026,0.0,0.0,0,0,0,127.0,155.0,91.0,0,2,3.06,54,1.0,0.9307692307692308,1.0,0.2892561983471074,0,0
WAM_RABI25_00639,GRW_00847,2025-12-21,barley,Tilt 250 EC,Rajasthan,Bikaner,TER_0305,0.0,0.0,0,0,0,0.0,79.0,0.0,0,2,1.64,30,1.0,0.6846153846153846,1.0,0.3146067415730337,0,0
WAM_RABI25_00640,GRW_00848,2025-12-29,chickpea,Actara 25 WG,Haryana,Hisar,TER_0233,0.0,0.0,0,0,0,0.0,62.0,0.0,0,2,0.97,61,1.0,0.34615384615384615,1.0,0.4,1,0
WAM_RABI25_00641,GRW_00850,2025-10-06,potato,Kavach 75 WP,Uttar Pradesh,Meerut,TER_0162,0.0,0.0,0,0,0,0.0,106.0,0.0,0,2,3.41,46,1.0,0.6076923076923076,1.0,0.24050632911392406,0,0
WAM_RABI25_00642,GRW_00851,2025-12-31,safflower,Score 250 EC,Maharashtra,Amravati,TER_0017,0.0,0.0,0,0,0,0.0,51.0,0.0,0,2,2.24,55,1.0,0.5,1.0,0.4153846153846154,1,0
WAM_RABI25_00643,GRW_00852,2025-11-11,wheat,Tilt 250 EC,Uttar Pradesh,Agra,TER_0145,0.0,0.0,0,0,0,101.0,129.0,65.0,0,2,0.97,23,1.0,0.7769230769230769,1.0,0.38613861386138615,0,0
WAM_RABI25_00644,GRW_00855,2026-02-26,wheat,Tilt 250 EC,Uttar Pradesh,Agra,TER_0178,0.0,0.0,0,0,0,-6.0,22.0,-42.0,0,2,0.61,65,1.0,0.43846153846153846,1.0,0.3157894736842105,0,0
WAM_RABI25_00645,GRW_00856,2025-12-13,wheat,Tilt 250 EC,Madhya Pradesh,Indore,TER_0386,0.0,0.0,0,0,0,69.0,97.0,33.0,0,2,0.75,74,1.0,0.4076923076923077,1.0,0.39622641509433965,0,0
WAM_RABI25_00646,GRW_00857,2025-10-14,lentil,Tilt 250 EC,West Bengal,Bardhaman,TER_0080,0.0,0.0,0,0,0,0.0,152.0,0.0,0,2,3.62,59,0.0,0.6615384615384615,0.0,0.4186046511627907,0,0
WAM_RABI25_00647,GRW_00860,2025-11-18,mustard,Score 250 EC,Haryana,Sirsa,TER_0445,0.0,0.0,0,0,0,63.0,89.0,0.0,0,2,0.95,67,1.0,0.5923076923076923,1.0,0.37662337662337664,0,0
WAM_RABI25_00648,GRW_00861,2025-10-14,wheat,Tilt 250 EC,Gujarat,Mehsana,TER_0163,0.0,0.0,0,0,0,129.0,157.0,93.0,0,2,0.94,37,1.0,0.5923076923076923,1.0,0.23376623376623376,1,0
WAM_RABI25_00649,GRW_00862,2026-03-29,mustard,Score 250 EC,Punjab,Patiala,TER_0487,0.0,0.0,0,0,0,-68.0,-42.0,0.0,0,2,1.93,51,1.0,0.2923076923076923,1.0,0.18421052631578946,0,0
WAM_RABI25_00650,GRW_00863,2025-10-14,chickpea,Actara 25 WG,Rajasthan,Bharatpur,TER_0037,0.0,0.0,0,0,0,0.0,138.0,0.0,0,2,1.35,72,1.0,0.4307692307692308,1.0,0.4107142857142857,0,0
WAM_RABI25_00651,GRW_00864,2026-03-23,chickpea,Actara 25 WG,Haryana,Rohtak,TER_0132,0.0,0.0,0,0,0,0.0,-22.0,0.0,0,2,3.69,52,1.0,0.4846153846153846,1.0,0.1746031746031746,0,0
WAM_RABI25_00652,GRW_00866,2026-01-01,wheat,Tilt 250 EC,Punjab,Ludhiana,TER_0216,0.0,0.0,0,0,0,50.0,78.0,14.0,0,2,0.41,32,1.0,0.46923076923076923,1.0,0.39344262295081966,1,0
WAM_RABI25_00653,GRW_00867,2025-12-08,wheat,Tilt 250 EC,Uttar Pradesh,Varanasi,TER_0333,0.0,0.0,0,0,0,74.0,102.0,38.0,0,2,1.61,51,1.0,0.3384615384615385,1.0,0.38636363636363635,1,0
WAM_RABI25_00654,GRW_00868,2025-10-17,wheat,Tilt 250 EC,Maharashtra,Amravati,TER_0248,0.0,0.0,0,0,0,126.0,154.0,90.0,0,2,1.13,58,1.0,0.3384615384615385,1.0,0.3409090909090909,0,0
WAM_RABI25_00655,GRW_00870,2025-11-01,wheat,Tilt 250 EC,Rajasthan,Bikaner,TER_0239,0.0,0.0,0,0,0,111.0,139.0,75.0,0,2,3.75,46,1.0,0.3076923076923077,1.0,0.525,0,0
WAM_RABI25_00656,GRW_00871,2025-11-02,safflower,Score 250 EC,Maharashtra,Akola,TER_0114,0.0,0.0,0,0,0,0.0,110.0,0.0,0,2,1.24,52,1.0,0.3076923076923077,1.0,0.275,0,0
WAM_RABI25_00657,GRW_00872,2025-11-11,wheat,Tilt 250 EC,Madhya Pradesh,Ujjain,TER_0087,0.0,0.0,0,0,0,101.0,129.0,65.0,0,2,2.8,53,1.0,0.3769230769230769,1.0,0.20408163265306123,1,0
WAM_RABI25_00658,GRW_00873,2026-03-14,mustard,Score 250 EC,Uttar Pradesh,Kanpur Nagar,TER_0438,0.0,0.0,0,0,0,-53.0,-27.0,0.0,0,2,1.64,35,1.0,0.07692307692307693,1.0,0.1,0,0
WAM_RABI25_00659,GRW_00875,2026-01-14,potato,Kavach 75 WP,Uttar Pradesh,Meerut,TER_0426,0.0,0.0,0,0,0,0.0,6.0,0.0,0,2,1.16,28,1.0,0.5384615384615384,0.75,0.37142857142857144,0,0
WAM_RABI25_00660,GRW_00877,2025-11-03,wheat,Tilt 250 EC,West Bengal,Nadia,TER_0125,0.0,0.0,0,0,0,109.0,137.0,73.0,0,2,2.88,51,1.0,0.35384615384615387,1.0,0.34782608695652173,1,0
WAM_RABI25_00661,GRW_00880,2026-02-14,wheat,Tilt 250 EC,Maharashtra,Jalgaon,TER_0038,0.0,0.0,0,0,0,6.0,34.0,-30.0,1,2,1.6,41,1.0,0.5230769230769231,1.0,0.35294117647058826,0,0
WAM_RABI25_00662,GRW_00882,2025-11-14,wheat,Tilt 250 EC,Punjab,Bathinda,TER_0319,0.0,0.0,0,0,0,98.0,126.0,62.0,0,2,0.88,43,0.0,0.2692307692307692,0.0,0.4857142857142857,1,0
WAM_RABI25_00663,GRW_00883,2025-12-13,wheat,Tilt 250 EC,Karnataka,Kalaburagi,TER_0283,0.0,0.0,0,0,0,69.0,97.0,33.0,0,2,1.62,32,1.0,0.5076923076923077,1.0,0.48484848484848486,0,0
WAM_RABI25_00664,GRW_00885,2026-01-21,wheat,Tilt 250 EC,Gujarat,Rajkot,TER_0387,0.0,0.0,0,0,0,30.0,58.0,-6.0,0,2,1.64,61,0.6,0.16153846153846155,0.5,0.2857142857142857,0,0
WAM_RABI25_00665,GRW_00886,2026-03-09,wheat,Tilt 250 EC,Rajasthan,Sikar,TER_0340,0.0,0.0,0,0,0,-17.0,11.0,-53.0,0,2,1.45,42,1.0,0.6153846153846154,1.0,0.3375,1,0
WAM_RABI25_00666,GRW_00887,2026-03-24,wheat,Tilt 250 EC,Karnataka,Vijayapura,TER_0491,0.0,0.0,0,0,0,-32.0,-4.0,-68.0,0,2,2.45,41,0.6,0.2846153846153846,0.6666666666666666,0.5135135135135135,0,0
WAM_RABI25_00667,GRW_00889,2025-10-14,safflower,Score 250 EC,Maharashtra,Jalgaon,TER_0203,0.0,0.0,0,0,0,0.0,129.0,0.0,0,2,2.15,45,1.0,0.23846153846153847,1.0,0.3225806451612903,0,0
WAM_RABI25_00668,GRW_00890,2025-12-01,wheat,Tilt 250 EC,Maharashtra,Amravati,TER_0215,0.0,0.0,0,0,0,81.0,109.0,45.0,0,2,5.56,39,1.0,0.5,1.0,0.38461538461538464,0,0
WAM_RABI25_00669,GRW_00891,2025-12-06,wheat,Tilt 250 EC,Madhya Pradesh,Indore,TER_0122,0.0,0.0,0,0,0,76.0,104.0,40.0,0,2,2.53,64,1.0,0.18461538461538463,1.0,0.4166666666666667,0,0
WAM_RABI25_00670,GRW_00892,2025-11-07,chickpea,Actara 25 WG,Punjab,Ludhiana,TER_0480,0.0,0.0,0,0,0,0.0,114.0,0.0,0,2,1.16,52,1.0,0.5461538461538461,1.0,0.36619718309859156,1,0
WAM_RABI25_00671,GRW_00893,2025-10-06,wheat,Tilt 250 EC,Punjab,Ludhiana,TER_0381,0.0,0.0,0,0,0,137.0,165.0,101.0,0,2,1.48,34,0.0,0.45384615384615384,0.0,0.3220338983050847,0,0
WAM_RABI25_00672,GRW_00894,2025-11-29,wheat,Tilt 250 EC,Madhya Pradesh,Indore,TER_0221,0.0,0.0,0,0,0,83.0,111.0,47.0,0,2,2.39,30,1.0,0.7153846153846154,1.0,0.3010752688172043,0,0
WAM_RABI25_00673,GRW_00895,2026-01-23,potato,Kavach 75 WP,Uttar Pradesh,Varanasi,TER_0036,0.0,0.0,0,0,0,0.0,-3.0,0.0,0,2,0.45,35,1.0,0.2153846153846154,1.0,0.10714285714285714,1,0
WAM_RABI25_00674,GRW_00898,2026-03-08,wheat,Tilt 250 EC,Rajasthan,Bikaner,TER_0272,0.0,0.0,0,0,0,-16.0,12.0,-52.0,0,2,1.64,54,1.0,0.4076923076923077,1.0,0.3584905660377358,0,0
WAM_RABI25_00675,GRW_00899,2025-12-06,barley,Tilt 250 EC,Uttar Pradesh,Agra,TER_0046,0.0,0.0,0,0,0,0.0,94.0,0.0,0,2,2.67,69,1.0,0.5923076923076923,0.75,0.2857142857142857,0,0
WAM_RABI25_00676,GRW_00903,2025-11-18,wheat,Tilt 250 EC,Karnataka,Vijayapura,TER_0392,0.0,0.0,0,0,0,94.0,122.0,58.0,0,2,4.1,36,1.0,0.47692307692307695,1.0,0.46774193548387094,0,0
WAM_RABI25_00677,GRW_00904,2025-10-24,wheat,Tilt 250 EC,Uttar Pradesh,Varanasi,TER_0102,0.0,0.0,0,0,0,119.0,147.0,83.0,0,2,1.64,34,1.0,0.6923076923076923,1.0,0.35555555555555557,0,0
WAM_RABI25_00678,GRW_00905,2026-01-21,chickpea,Actara 25 WG,Haryana,Karnal,TER_0192,0.0,0.0,0,0,0,0.0,39.0,0.0,0,2,2.14,53,0.0,0.3769230769230769,0.0,0.3469387755102041,0,0
WAM_RABI25_00679,GRW_00906,2025-10-30,safflower,Score 250 EC,Maharashtra,Akola,TER_0180,0.0,0.0,0,0,0,0.0,113.0,0.0,0,2,1.19,54,1.0,0.4076923076923077,1.0,0.41509433962264153,0,0
WAM_RABI25_00680,GRW_00908,2025-11-30,wheat,Tilt 250 EC,Gujarat,Mehsana,TER_0427,0.0,0.0,0,0,0,82.0,110.0,46.0,0,2,0.5,39,1.0,0.3769230769230769,1.0,0.3469387755102041,0,0
WAM_RABI25_00681,GRW_00909,2026-01-10,wheat,Tilt 250 EC,Madhya Pradesh,Indore,TER_0452,0.0,0.0,0,0,0,41.0,69.0,5.0,0,2,1.69,60,1.0,0.4461538461538462,0.75,0.3448275862068966,0,0
WAM_RABI25_00682,GRW_00911,2025-12-16,wheat,Tilt 250 EC,Uttar Pradesh,Agra,TER_0409,0.0,0.0,0,0,0,66.0,94.0,30.0,0,2,1.02,62,1.0,0.5230769230769231,1.0,0.35294117647058826,1,0
WAM_RABI25_00683,GRW_00912,2026-02-14,unknown,Tilt 250 EC,Bihar,Muzaffarpur,TER_0424,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,1.47,56,1.0,0.7153846153846154,0.75,0.3763440860215054,0,0
WAM_RABI25_00684,GRW_00914,2025-10-26,unknown,Tilt 250 EC,Haryana,Hisar,TER_0431,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,1.29,56,1.0,0.5923076923076923,1.0,0.35064935064935066,0,0
WAM_RABI25_00685,GRW_00915,2025-10-23,potato,Kavach 75 WP,Uttar Pradesh,Agra,TER_0310,0.0,0.0,0,0,0,0.0,89.0,0.0,0,2,1.1,36,1.0,0.3230769230769231,1.0,0.2857142857142857,0,0
WAM_RABI25_00686,GRW_00917,2026-02-17,chickpea,Actara 25 WG,Punjab,Patiala,TER_0487,0.0,0.0,0,0,0,0.0,12.0,0.0,0,2,3.26,49,1.0,0.2923076923076923,1.0,0.18421052631578946,0,0
WAM_RABI25_00687,GRW_00919,2025-10-20,cumin,Amistar 250 SC,Gujarat,Rajkot,TER_0321,0.0,0.0,0,0,0,0.0,128.0,0.0,0,2,1.48,34,1.0,0.5307692307692308,1.0,0.3188405797101449,0,0
WAM_RABI25_00688,GRW_00920,2025-10-09,wheat,Tilt 250 EC,Maharashtra,Amravati,TER_0413,0.0,0.0,0,0,0,134.0,162.0,98.0,0,2,0.76,39,1.0,0.5076923076923077,1.0,0.3333333333333333,1,0
WAM_RABI25_00689,GRW_00921,2025-10-08,wheat,Tilt 250 EC,Karnataka,Vijayapura,TER_0260,0.0,0.0,0,0,0,135.0,163.0,99.0,0,2,1.01,51,1.0,0.5153846153846153,1.0,0.3880597014925373,0,0
WAM_RABI25_00690,GRW_00923,2025-10-12,chickpea,Actara 25 WG,Punjab,Patiala,TER_0487,0.0,0.0,0,0,0,0.0,140.0,0.0,0,2,2.12,57,1.0,0.2923076923076923,1.0,0.18421052631578946,1,1
WAM_RABI25_00691,GRW_00924,2025-10-30,barley,Tilt 250 EC,Rajasthan,Sikar,TER_0043,0.0,0.0,0,0,0,0.0,131.0,0.0,0,2,0.27,65,0.0,0.36923076923076925,0.0,0.2708333333333333,0,0
WAM_RABI25_00692,GRW_00925,2025-10-06,potato,Kavach 75 WP,Uttar Pradesh,Kanpur Nagar,TER_0009,0.0,0.0,0,0,0,0.0,106.0,0.0,0,2,1.86,73,1.0,0.4076923076923077,1.0,0.3018867924528302,0,0
WAM_RABI25_00693,GRW_00926,2026-01-05,chickpea,Actara 25 WG,Rajasthan,Bikaner,TER_0272,0.0,0.0,0,0,0,0.0,55.0,0.0,0,2,1.1,61,1.0,0.4076923076923077,1.0,0.3584905660377358,0,0
WAM_RABI25_00694,GRW_00927,2025-10-10,mustard,Score 250 EC,Madhya Pradesh,Ratlam,TER_0469,0.0,0.0,0,0,0,102.0,128.0,0.0,0,2,3.72,47,1.0,0.6461538461538462,1.0,0.34523809523809523,0,0
WAM_RABI25_00695,GRW_00928,2025-11-18,cumin,Amistar 250 SC,Gujarat,Rajkot,TER_0453,0.0,0.0,0,0,0,0.0,99.0,0.0,0,2,1.59,38,1.0,0.38461538461538464,1.0,0.36,0,0
WAM_RABI25_00696,GRW_00929,2025-10-14,wheat,Tilt 250 EC,Rajasthan,Bikaner,TER_0338,0.0,0.0,0,0,0,129.0,157.0,93.0,0,2,1.83,52,1.0,0.36153846153846153,1.0,0.3829787234042553,0,0
WAM_RABI25_00697,GRW_00930,2025-10-27,chickpea,Actara 25 WG,Punjab,Patiala,TER_0388,0.0,0.0,0,0,0,0.0,125.0,0.0,0,2,0.48,34,1.0,0.6307692307692307,1.0,0.2804878048780488,1,0
WAM_RABI25_00698,GRW_00931,2025-12-01,wheat,Tilt 250 EC,Madhya Pradesh,Sehore,TER_0176,0.0,0.0,0,0,0,81.0,109.0,45.0,0,2,0.89,65,1.0,0.36153846153846153,1.0,0.46808510638297873,0,0
WAM_RABI25_00699,GRW_00932,2025-10-07,chickpea,Actara 25 WG,Punjab,Patiala,TER_0223,0.0,0.0,0,0,0,0.0,145.0,0.0,0,2,1.33,64,1.0,0.36923076923076925,1.0,0.375,0,0
WAM_RABI25_00700,GRW_00935,2026-02-06,wheat,Tilt 250 EC,Haryana,Rohtak,TER_0264,0.0,0.0,0,0,0,14.0,42.0,-22.0,1,2,1.62,28,1.0,0.47692307692307695,1.0,0.3225806451612903,0,0
WAM_RABI25_00701,GRW_00937,2025-12-18,safflower,Score 250 EC,Karnataka,Kalaburagi,TER_0052,0.0,0.0,0,0,0,0.0,64.0,0.0,0,2,1.63,71,1.0,0.7,1.0,0.31868131868131866,0,0
WAM_RABI25_00702,GRW_00938,2026-01-28,wheat,Tilt 250 EC,Maharashtra,Akola,TER_0246,0.0,0.0,0,0,0,23.0,51.0,-13.0,0,2,3.85,28,1.0,0.4846153846153846,1.0,0.2698412698412698,1,0
WAM_RABI25_00703,GRW_00939,2025-12-22,barley,Tilt 250 EC,Uttar Pradesh,Lucknow,TER_0402,0.0,0.0,0,0,0,0.0,78.0,0.0,0,2,1.06,47,1.0,0.34615384615384615,1.0,0.2,0,0
WAM_RABI25_00704,GRW_00940,2025-10-06,chickpea,Actara 25 WG,Madhya Pradesh,Ujjain,TER_0021,0.0,0.0,0,0,0,0.0,146.0,0.0,0,2,1.64,73,1.0,0.5615384615384615,1.0,0.1780821917808219,0,0
WAM_RABI25_00705,GRW_00941,2026-03-18,unknown,Tilt 250 EC,Gujarat,Mehsana,TER_0394,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,1.77,48,1.0,0.7384615384615385,1.0,0.28125,1,0
WAM_RABI25_00706,GRW_00942,2025-12-07,lentil,Tilt 250 EC,Madhya Pradesh,Ratlam,TER_0370,0.0,0.0,0,0,0,0.0,98.0,0.0,0,2,2.72,50,1.0,0.35384615384615387,1.0,0.41304347826086957,0,0
WAM_RABI25_00707,GRW_00946,2026-03-15,wheat,Tilt 250 EC,Karnataka,Vijayapura,TER_0359,0.0,0.0,0,0,0,-23.0,5.0,-59.0,0,2,1.64,54,1.0,0.676923076923077,1.0,0.2727272727272727,0,0
WAM_RABI25_00708,GRW_00947,2025-11-24,wheat,Tilt 250 EC,Karnataka,Kalaburagi,TER_0283,0.0,0.0,0,0,0,88.0,116.0,52.0,0,2,1.17,60,1.0,0.5076923076923077,1.0,0.48484848484848486,1,0
WAM_RABI25_00709,GRW_00948,2025-10-08,potato,Kavach 75 WP,Uttar Pradesh,Lucknow,TER_0336,0.0,0.0,0,0,0,0.0,104.0,0.0,0,2,1.28,69,1.0,0.36153846153846153,1.0,0.46808510638297873,0,0
WAM_RABI25_00710,GRW_00949,2025-10-11,wheat,Tilt 250 EC,Punjab,Ludhiana,TER_0447,0.0,0.0,0,0,0,132.0,160.0,96.0,0,2,1.55,39,1.0,0.3384615384615385,1.0,0.3409090909090909,0,0
WAM_RABI25_00711,GRW_00950,2026-01-12,mustard,Score 250 EC,West Bengal,Bardhaman,TER_0113,0.0,0.0,0,0,1,8.0,34.0,0.0,1,2,3.29,40,1.0,0.5307692307692308,1.0,0.2608695652173913,0,0
WAM_RABI25_00712,GRW_00951,2025-11-16,mustard,Score 250 EC,Gujarat,Ahmedabad,TER_0012,0.0,0.0,0,0,0,65.0,91.0,0.0,0,2,1.36,55,1.0,0.4461538461538462,1.0,0.3275862068965517,0,0
WAM_RABI25_00713,GRW_00953,2025-11-07,potato,Kavach 75 WP,Punjab,Ludhiana,TER_0183,0.0,0.0,0,0,0,0.0,74.0,0.0,0,2,1.72,74,1.0,0.49230769230769234,1.0,0.234375,0,0
WAM_RABI25_00714,GRW_00956,2025-11-29,wheat,Tilt 250 EC,Madhya Pradesh,Ujjain,TER_0252,0.0,0.0,0,0,0,83.0,111.0,47.0,0,2,0.76,44,1.0,0.6615384615384615,1.0,0.26744186046511625,0,0
WAM_RABI25_00715,GRW_00958,2025-10-25,wheat,Tilt 250 EC,Maharashtra,Amravati,TER_0248,0.0,0.0,0,0,0,118.0,146.0,82.0,0,2,1.48,58,1.0,0.3384615384615385,1.0,0.3409090909090909,1,0
WAM_RABI25_00716,GRW_00959,2026-01-24,wheat,Tilt 250 EC,West Bengal,Nadia,TER_0257,0.0,0.0,0,0,1,27.0,55.0,-9.0,0,2,1.64,48,1.0,0.3384615384615385,1.0,0.2727272727272727,0,0
WAM_RABI25_00717,GRW_00960,2025-11-02,wheat,Tilt 250 EC,Uttar Pradesh,Kanpur Nagar,TER_0372,0.0,0.0,0,0,0,110.0,138.0,74.0,0,2,2.28,53,0.0,0.2923076923076923,0.0,0.39473684210526316,0,0
WAM_RABI25_00718,GRW_00961,2025-11-07,wheat,Tilt 250 EC,Haryana,Hisar,TER_0167,0.0,0.0,0,0,0,105.0,133.0,69.0,0,2,3.18,52,1.0,0.5692307692307692,1.0,0.3918918918918919,0,0
WAM_RABI25_00719,GRW_00962,2025-10-29,wheat,Tilt 250 EC,Rajasthan,Bikaner,TER_0173,0.0,0.0,0,0,0,114.0,142.0,78.0,0,2,1.65,63,0.0,0.6153846153846154,0.0,0.3125,0,0
WAM_RABI25_00720,GRW_00963,2026-01-07,potato,Kavach 75 WP,Uttar Pradesh,Lucknow,TER_0171,0.0,0.0,0,0,0,0.0,13.0,0.0,0,2,1.41,22,1.0,0.47692307692307695,1.0,0.4838709677419355,0,0
WAM_RABI25_00721,GRW_00964,2026-01-26,mustard,Score 250 EC,Madhya Pradesh,Ujjain,TER_0153,0.0,0.0,0,0,0,-6.0,20.0,0.0,0,2,1.44,53,1.0,0.25384615384615383,1.0,0.42424242424242425,1,1
WAM_RABI25_00722,GRW_00969,2025-11-01,wheat,Tilt 250 EC,Bihar,Patna,TER_0034,0.0,0.0,0,0,0,111.0,139.0,75.0,0,2,4.18,25,1.0,0.49230769230769234,1.0,0.28125,1,1
WAM_RABI25_00723,GRW_00970,2025-11-02,chickpea,Actara 25 WG,Haryana,Hisar,TER_0464,0.0,0.0,0,0,0,0.0,119.0,0.0,0,2,1.64,64,0.0,0.25384615384615383,0.0,0.36363636363636365,1,0
WAM_RABI25_00724,GRW_00971,2026-02-02,mustard,Score 250 EC,Gujarat,Mehsana,TER_0460,0.0,0.0,0,0,1,-13.0,13.0,0.0,0,2,1.81,30,1.0,0.6307692307692307,1.0,0.36585365853658536,0,0
